label,tweet
sadness,saking sibuknya saya lupa jam   mv rilis  iya sibuk  sibuk cari kesibukan sambil baca ebook  heran  accounting apaan awal bulan tidak ada kerjaan 
love,siang dan malam saya tak kuasa melupakan wajahmu apakah ku terjerat cinta buta ataukah ku hanya merasa kasmaran
sadness,mencoba romantis biar dikata lagi ldr tapi      anjir naik motor    jam tak henti  dengan kecepatan berapa dahh wkwkwk    jam itu sama saja seperti bolakbalik rumah unj sebanyak  kali tanpa istirahat
happy,ini adalah hal yang paling membahagiakan saat biasku foto bersama elf  returnofthelittleprince  happyheechulday
anger,ya allah   apa  kok yang disalahin pres       mirip presiden kurang kerjaan ya gaes  urusin sebuah foto   hadweehhh  tapi apa penting to foto itu  bukan  jimat  to 
sadness,terus satu lagi bunda anak asuhnya saya satu lagi hiperaktif   jadi suka ilang ilang gt  ya namanya anak maklum  tapi capai juga  tidak sempet mengerjakan kerjaan lainnya kalau harus tunggu anak yang satu ini  help me
fear, idm  army  saya baru keterima di jurusan ilmu dan teknologi pangan  adakah yang kuliah di jurusan itu  bantu saya tenangin diri soalnya takut dengan masa masa perkuliahan 
sadness,bergantung financial dengan suami terkdg mmbuat saya berfikir jauh buat kedepan  karena tidak slmanya saya hdup sama dia   tidak slmanya dia punya duit   persiapan buat anak sekolah nanti karena pst biaya tambah membengkak  giliran ingin kerja tidak di ijinin   saya tidak ngrti kudu bagaimana kalau kya gini
anger,barulah disini dia kelihatan nipunya   masa iya dia bilang gini   yaudah mbanya istri polisi kan  sini cium  muah    jijik sangat sumpah    kena bibirnya kan  lagi sini  muah  anjink    
love,setiap kesempatan yang pernah hadir tuk dapat membuatmu selalu merasa aman dan nyaman  kini jadi suatu kehormatan yang pernah didapat
anger,itu pulau buatan mumpung baru jadi pulaunya belum apartemennya ya di cancel lah  nantinya untuk kepentingan rakyat dki  nah kalau tempat sampah di cancel enaknya buat apa  masa buat melihara kecebong
fear,huhu iyaaa ini mikir keras sekali dan ku juga tidak dapat hasil yang sreg di bab   tuh  mana jum at tuh uprak studi islam dari pagi  bisa bisaaa   
love,saya telah jatuh sakit dengan penyakit yang membuatku jatuh cinta pada dirimu  saya berharap ini menular  sehingga kamu juga akan jatuh cinta padaku  saya cinta kamu   d 
happy,kain batik asli indonesia pahat kayu buat bikin bangku makin asik dan hati bahagia liat yang ayu   rianna  penguasa hatiku      inisahurtiketcomharike  
sadness,hati kecil ini selalu berkata jujur  dan selalu membuat penyesalan setelah apa yang dilakukan itu salah  selalau mengingat bagai mana cara keluar dari zona yang kelam menuju kebenaran  hidup ituh pilihan   berlaku baik atau pudar ketulusan 
happy,selamat ultah untuk boss saya    wartawan hebat yang sangat membanggakan dan saya kagumi  wish you all the best pak ketua   
happy,tempat bersandar dan lebih banyak terdiam  terdiam dalam artian melupakan sementara semua hiruk piruk yang ada seperti pekerjaan dan kemacetan  dan tempat bertemu senyum iklas yang tidak akan kamu mendapatkan di tempat mana pun 
love,seperti yang kamu tau  seperti yang sudah saya bilang  saya jatuh hati sama kamu karena jawaban jawaban yang kamu kasih sewaktu main truth or truth  jatuh cinta sesimpel itu  i think yess  because you re so special  yaudah  tidak usah malu malu begitu ah 
anger,tolong bantu saya   kenapa ya lptop saya sudah   kali kok tidak bisa buka dokumen pasti not responding pdhal sudah pernah dibawa ke hp center semoga   apakah lptop saya termasuk produk gagal atau gimana beli    maret        dan kalau gini terus kan jadi jgkel sndri 
fear,sedang santap sahur sambil menyimak ceramah di tv  tiba tiba muncul bunyi   hati hati  yon      itu syiah   seketika itt sahur jadi hilang selera
happy,jalan jalan cari suasana baru dan pengetahuan baru  menikmati alam 
fear,perkembangn khidupn memang sungguh dahsyat  itu semua akibat dari hal yang dirasakn   di sisi lain ada pula yang memilih tidak beragama hanya dengan mengedepankn nilai  dasar kemanusiaan kberadabn
anger,bagooossssss  pecaattttt     demi sayang anak apapun mesti dilakukan  demi kelanggengan trah turunan apapun mesti dikorbankan    sayang anak sayang anakkkk  
love,liat gini saja masa saya deg an terus tibatiba bahagia gitu  apagga ini yang dinamakan cinta      cr  i stole this from someone  v
happy,alhamdulillah kembali ke kota pahlawan dalam rangka mendampingi teman  peserta diklat   semoga mndapatkan inspirasi yang trbaik sebagai bekal fase kediklatan berikutnya    
sadness,kita tau  semua manusia pasti punya kelemahan  kekhilafan  lantas apa yang membuat kita merasa jauh lebih suci hanya karena merasa jadi korban  smtr kita lupa    bisa jadi kita jauh lebih bangsat dari orang yang kita sebut biadab
anger,betul betul mbah saya juga heran kok masih ada prof kyai dan buya yang mau dibawah rok siembok yang setahu saya selama sekolah tidak terdapat satupun tulisan ataupun artikel yang memuat jasa siembok terhadap negara
love,    tidak tahu kenapa deh nyaman saja sama dia  tidak kaya yang lain dari segi pembahasan dan lain pokoknya tidak buat bosan padahal saya bosenan orangnya  dan saya orangnya susah marah kalau sayang hmm ah
sadness,gegara tadu malam treak treak gemash ngliat indo kalah     sama thailand di kandang sendiri  kini tenggorokan minta digaruk             yang nonton tadu malam ngacung coba  kalean tim mana nih 
love,cewek suka bola itu dimata cowok cantiknya nambah  biarpun matanya panda
fear,terkadang  saya ingin menjemput waktu waktu yang sudah begitu jauh tertinggal  kembali memelukmu seperti saat kita terlalu takut pada perpisahan 
fear,sama kaaak  pas liat ibu bumn auranya agak bedaa jadi takut ke depannya gmn  semoga yang jahat segera lenyap dan banyak muncul tokoh  yang benar benar berjuang buat negara
fear,ketika sudah pukul       kami sudah capai dan ingin pulang karena sudah mulai ada rasa takut di hati kami masing masing 
happy,duh keren n matap sama dulur  yang tiada hnti untuk sayangi bumi semoga ditularkan didaerah seantero nkri
love,mereka bilang   salah satu membuatnya jatuh cinta adalah  saya harus sering membuatnya tertawa  tapi setiap kali dia tertawa  saya yang di buatnya jatuh cinta 
sadness,semoga pada selamat ya anak anak itu  saya pernah ke saya pindul  rasanya tercekik padahal saya itu gede banget  tidak kebayang di saya sesempit itu gimana rasanya 
sadness,terkadang ingat dulu minat diri ini tuh ingin jadi pegawai bpom  sampai sudah ambil umb di unj jurusan kimia murni  tapi apa daya masuk nya malah si di gunadarma  boro  jadi it staff  kerja nya jauh abis  hahahaha dan sekarang minat kerja di lab muncul lagi tapi sudah telat siiiiss
happy,congratulation    selamat ya adik cewek ke  atas kelahiran putrinya yang ke  saya sebagai kakak turut suka cita bersyukur senang sudah diberikan keselamatan allah swt dalam prosesing persalinan putri ke  nya semalam kakak berdoa semoga putri ke  nya menjadi putri yang shalihah
happy,waktu yang kita gunakan lebih banyak di tempat makan atau sekedar duduk sambil menikmati es moci favorit dengan harga merakyat  banyaknya teman yang sudah berkeluarga  mereka lah yang masih menemani hari  libur ku untuk mengabiskan sisa waktu di rumah  honorindonesia  honor s
anger,syukurin sih apa yang kamu dapetin  jangan keluh terus apalagi update  di socmed  gapenting bruh  kadang harus mikir resiko dan konsekuensi yang kamu ambil  face it or fake it lah
love,menurut kamu   relationship goals itu yang kaya gimana sih  tbh ya   yang gimana ya yang selalu saling each other aja   saling cinta  saling sayang  saling kompromi  ngehargai   saling butuh  saling paham  saling ngelindungin dan saling saling yang lainnya
sadness,kalau dia tidak perduli  kenapa kita harus memperhatikannya   kalau dia tak mau dengar  kenapa kita harus bicara kepadanya   kalau dia memutuskan untuk pergi  kenapa kita harus bertahan mengikutinya   tak perlu mencari jawabannya karena kamu hanya perlu menghilangkan  kalo  kenapa    
happy,di minahasa  tugu ajaran   agama di bukit kasih kanonang menjadi simbol indahnya perbedaan keyakinan  namun tetap rukun  amp
anger,ingin saya bilang  heiiii  kamu tuh lagi nyaplok duit yang seharusnya jadi hak orang yang lebih tidak mampu dari lo  atau  ingin saya ingatkan kalau dengan iuran bpjs yang cuma sekian  dia sendiri juga bisa dapat pelayanan karena dibantuin iuran peserta peserta lain  mbok tahu diri 
happy,makasih mba novitasarilaras sudah service macbook di     auditorium nurcholish madjid   universitas paramadina
anger,helloowww pak   asian games tinggal hitungan minggu dan jakarta masih belum selesai berbenah  apakah anda tidak malu   palembang     pengerjaan hampir kelar  dan anda pak anies urusin trotoar pun belum selesai   anda itu gubernur
happy,sempet  x tahun kemarin main kejakarta  hanya lewat tidak sempet sholat disini  sekarang alhamdulillah dapat kesempatan hari ini  ada yang tahu kah daerah masjid istiqlal tempat makan enak 
anger,apa korelasinya antara bulan puasa sama parkiran kosong   marenmaren saja saya dibikin emoshi tyap hari gegara sulit sekali dapat parkir    giliran tidak bawa mobil  kosyoong melomponggggg  lyfe
happy,   orang orang yang ditempatkan di pulau cendrawasih itu sumbu pendek salah  salah banget  sejauh saya pkl dan ojt serta st beberapa kali   di instansi saya sih yang paling jelas  orangnya asik asik  suabar ngadepin berbagai macam tipe orang dan mereka ahli di bidangnya masing 
love,kasih sayang yang ibu berikan bukanlah harta yang melimpah  bukan pula rumah yang mewah  namun hanya doa tulus dari hati agar senyummu tetap merona sepanjang hidup yang kamu jalani  nak   
happy,meskipun raganya telah tiada tapi jujur salah satu orang yang bikin penasaran dalam hidup mas tyoo  why  karena tidak pernah lihat bung besar ini di televisi  beda sama pak soeharto  namun   bendera merah putih yang selalu berkibar adalah salah satu bukti nyata perjuangan bung besar
anger,buka rekening baru di mandiri ribet harus ada no telepon rumah or kantor  terus kalau pekerja di pasar tidak bisa tabung di mandiri donk  
anger,bodo amat bonek the jak tidak bisa akur kalau modelannya mereka begituan  jijik kalau harus satu mindset sama mereka  goblok permanen
happy,saya ke lampung ki  wheeewww nadia sudah mau sidang ajee selamaad yaa  apa kabar kakak satria  udahan blom  
anger,nkri gundulmu   wong pendiri bangsa ini jelas  menentang israel kok kamu mmbela israel  dsar kaum  munafik  mending baca ini biar tidak dungu
love,cium dulu sayang
love,kalau dokter dipanggilnya  dok    kalau suster dipanggilnya  sus    nah kalau apoteker   ap    tek   ato  ker     iya juga yah  bingung  saya pribadi sih lebih senang kamu panggil  sayang   it warms ma heart
love,cinta memberikan alasan untuk tersenyum dan memberikan waktu yang indah untuk tertawa  tapi terkadang cinta juga memberikan kenangan yang tak akan pernah dilupakan
sadness,siapa yang melakukan itu ke aku  ya  teman teman yang mostly adalah perempuan juga  sudah tidak heran ngeliat perempuan dijahatin sesama perempuan  saya pun mengalami
anger,vedevah kartu multi trip malah jadi tidak jelas penggunaannya ngapain saya isi saldo buat kmt kalau akhirnya tap suruh beli kartu thb etttaaann
anger,pelanggan setia  tagihan anda bulan may rp         lakukan pembayaran sebelum jatuh tempo tanggal             abaikan jika sudah bayar  cs twitter    ini tagihan apa   
sadness,sudah dipaksa tapi saya bukan anak gem  satu satunya yang ku bisa hanyalah candy crush daripada mabar cuma dibentakin karena bodoh
sadness,kamu     ah saya benci semuanya     
happy,sudah ah makin ngelantur wkwk   pokoknya niatkan untuk tidak pakai bulu mata palsu  jangan khawatir bakal ada rintangan ini itu  yakin saja kalau niat baik pasti allah bantu  semoga segala niat dan langkah baik kita  termasuk tinggalkan bulu mata palsu ini  allah kasih ganjaran surga ya
anger,jasa pengiriman sangat tidak profesional   sampai kapanpun tidak akan pakai jasa pengiriman ini lagi     menanggapi pengaduan lama  awas saja paket saya yang nyasar karena petugas anda salah input sampai ilang berarti su viralkan 
love,anyong    namja romantis itu idaman saya sangat perhatian pastinya sayang bt sama kita   bisa humoris juga sukanya tuh kasih sesuatu   peluk kita itu saja deh   selamat memilih   
happy,tidak disangka tersinggung  saya langsung di saya  hello  tapi tidak komen di status dgn keadaan dia sudah liat status ku  yaampun girang dong  karena sebenarnya saya selalu caper kalau bikin status di wa  dengan harapan di komen  puji tuhan kali ini peka 
love,bahagiaku bersamamu  ditiap detik ku ku selalu mengingatmu  entah kenapa dibayanganku selalu ada muncul wajah indahmu sayang  ku merindukanmu sayang cinta you hadad sayang malam hadad sayang
sadness,betah di jogja  tapi sudah kaya kotamu sekarang bep  macet     location  pantai parangtritis  parangtritis  beach  yogyakarta   yogyakarta
sadness,buat orang yang baru suka baca  beli dua novel pasti terasa berat dan keberatan  padahal tar kalau sudah suka baca buku mah  beli   kadang masih kurangggggggg    
love,ada yang tersisa dari semaraknya piala dunia menghabiskan waktu bersama masih tertinggal rasa sebuah asa duduk berdua beradu yang kita bela sesekali tersenyum manja tatapanmu begitu mempesona saya tak kuasa memendam rasa kini ada yang berbeda tumbuh getar cinta di dada
love,saya iya  sejelek apapun muka si taka di foto itu  tetap saja kelihatan kawai di nataku tapi kalau cowok lain pasti langsung dalam hati  alay bet sudah nih cowok
anger,menjelang lebaran  ahass honda belum mengadakan diskon sparepart atau service untuk mudik  ganti rantai malah naik ke      ingin berkata bgsd rasanya
sadness,kepada kalian yang suka bertanya  kapan pulang     jarak hadir agar kita bisa saling mengenang  bertemu karena rindu   haha esok juga rindu akan kembali datang usai petang menghilang  tunggu saja dulu  tak perlu bertanya ini itu  kamu tahu   beberapa rindu tak butuh obat bertemu
anger,mereka mau ceritain apapun ttglo    toh mereka sebenarnya buka aib dirinya sendiri yaitu   iri dan tidak mampu ingin jadi kayak kamu so  focusing on your path    biarin anjing mengonggong  haters mengonggong
love,cinta mencinta dicinta hal rumit yang memaksakan hal irasional menjadi rasional  jadi ketika ada yang jatuh cinta kepadamu  jangan heran dan bertanya  kok bisa yah  
love,percaya deh  menjalin hubungan itu kamu harus percaya sama pasangan  seburuk apapun prasangka lu  doi masih menjaga cinta nya untuk lu  dan saya pernah di tempat kalian guys  
fear,dear   kenapa statusnya begitu y  padahal selama ini pesan dari marketplace tersebut alamat lengkap sangat selalu sampe  ini salah dimana ya 
happy,kegiatan ibadah sholat dzuhur uils koja  penerima manfaat bersama petugas pendamping melakukan ibadah sholat dzuhur berjamaah  indahnya kebersamaan
anger,saya hanya berfikir bahwa selama dia tersenyum berarti dia bahagia  saya tak pernah berfikir bahwa ternyata dia mencoba untuk bertahan sangat keras di dlmnya  sangat sangat egois kan  qyara kuharap dimasa depn kamu tak bertemu dengan sosok sepertiku karena itu sangat memuakan 
