label,tweet
fear,pin nanti kamu blan juni ikut tidak musabaqah bulutangkis khusus buat rw saja abdi kasdu ikut tapi nanti abdi pasti cewek sendiri kaya dulu
fear,jadi ceritanya tadi malam tuh saya dirumah lagi ber saja kan iya sama adek saya lingkungan rumah saya tuh sepi betul parah seram deh pokoknya nah tadi malam sekitar jam an tbtb sikring lampu saya tuh mirip ada yang nurunin spon-tan gugur semua kan tuh iya
fear,di akan anik lolos tes besok di surabaya iya bu jujur kalau harus mengisi materi di forum terutama seboleh-bolehnya yang menyampaikan selevel dokter saya jadi benar benar cuak cuak salah maksudnya
fear,diri ini penakut contohnya menonton film horor balik gaberani sorangan ke wc tidak bisa kalau tidak ditemani menerus suka parno sendiri hm sungguhku tidak mampu
fear,saat terkoteng-koteng hanya saya yang tahu dan bisa jadi baru baru ini saya rasakan yang sebenarnya saya alami disana tertekan iya saya tertekan disana malu gerun merasa bodoh
fear,saking takutnya sakit yang p bagai p bagai selalu berusaha pergi konflik dan mencari ketenangan tapi sulit sungguh (-sungguh) iya saya jadi takut
fear,seram juga bercakap-cakap nan staf nya wanna nge dm ini fansite karena copyright infringement nan actually benar si tapi langsung mematikan fansite culture
fear,p ya takut dengan semua mama apa ya tampang terjadi apa ya tengah tjadi kat sekeliling aku p ya takut dengan diri sendiri hate this feeling just wanna die rn fml
fear,bagaimana iya ban yang dilewati juga ban lewat truck juga saya mikir begini sayang tidak sih sama roh dan beberapa umpatan lainnya dan denai itu kurang penerangan dan banyak sekali yang melawan arus denai
fear,dear kenapa statusnya begitu ya padahal selama ini pesan dari marketplace tersebut bakat lengkap sangat abadi sampai ini terbalik dimana iya
fear,tapi dari sartre banyak hal yang membuat saya harus sadar itu sih dan hal termaktub menjadi pr hebat dalam hidup saya dan tidak dapat dipungkiri sartre sedikit banyaknya juga mempengaruhi pikiran saya tapi saya lagi percaya tuhan kok
fear,pakdok ada komentar mengenai kesan masing ke otak seringkali dengar celotehan menurut warga negara jadi sengklek gara gara kakehan micin
fear,kayaknya habis ini mataku harus dimandiin pakai abu biar suci karena habis melihat adegan nan tidak senonoh pada mcd nan tidak lain adalah adegan orang nan silih bermesrahan didepan mata huh
fear,rlt apa perlu cak berpacaran settingan biar tidak digangguin mantan terus asli ngeri saya dia masih upload foto berdua dp tidak n pengganti tolong dong saya harus macam mana
fear,spontan nyalakan flash hp dan cari tissue buat lap tidak lupa sebelumnya saya senter bagian karena kamar sejajar sama lokasi tetesan tidak ada segala apa segala apa mau lihat hasil lap di tisu pun parno pas braniin lihat untung bercakap-cakap cuma air biasa karena lagi flu percuma juga mau nyium itu baunya
fear,belum habis rasa parno gue ibu tambahan pula sejumlah coba kamu cek a tikusnya pernah mati atau belum anjay makin horor
fear,saya berkenan cerita kalau ia ini bisa akrab juga sama susin yang cuma bulanan saja kerja kayaknya itu sudah akrab banget mirip teman sekolah saja dan saat itu saya mafhum bagaimana kpribadian susin sbnernya sih di ini kalau saya perhtiin ngeri juga iya kalau diajak mengobrol
fear,patik tidak tahu tapi kenapa akhir ini banyak akun aneh yang ngefollow seram pula patik harus apa haruskah ganti uname delete accord v bergerak buat baru
fear,ygl saya takut perasaan ini semakin mendalam jika kita kemudian seiring terlebih semenjak saya mafhum ada hati lain yang menunggumu juga hyung saya semakin takut
fear,saya tiada salah bila mohon pada buru-buru perintahkan menkes untuk menambah ruangan khusus sakit jiwa pada setiap rumah sakit sbab tiada mengunci kemungkinan usai pilpres setiap rumah sakit akan dibanjiri pasien sakit jiwa tanda kearah sana itu
fear,diri ini bacul  contohnya menonton film ketakutan (sisi) belakang gaberani sendirian ke wc tidak bisa kalau tidak ditemani terus suka parno sendiri hm sungguhku tidak sanggup
fear,saya cuma kecil saya terbuat dia kecewa ini peluang terakhir i knw him bila dia rasa kecewa yang teramat dia takkan pandang kamar kecil (WC) dan dari sini kendati dapat rasa kan yang saya memang kecil hilang dia
fear,cara jawab curhatan orang depresi bagaimana ya saya takut omongan saya salah saya tidak tahu harus bagaimana tapi kalau saya diam saja dikira tidak asih solusi apa apa saya benar benar gmarahti harus jawab apa ini cuma racun kasihan dia tertekan terlalu
fear,kepastian libur karena ikut tanggalan bank indonesia jadi kalau bi libur setuju ikut libur kalau dipaksain lut nanti bingung terkoteng-koteng kerjanya bagaimana
fear,ceritanya saya lagi dengar lagu terus saya sambungin ke speaker terus ke shufle lagunya suga nan ini nah saya kaget soalnya awalnya suga macam desah begitu takut orang rumah mikir macam saya mencapai gugup lari ngecilin nomor kok masih keras suaranya cus saya matiin deh
fear,ego siap nyebayangin orang yang bangunin sahur dimasjid keceplosan shwer shower shower pendiri pendiri ibuk ibuk
fear,wkwk lul dasar dinda saya tadu mengerling chatnya astaghfirullah kalau saya pas mau aktif sudah degdegan gerah  mengapai pagi kirim chat sebanyak itu
fear,oh ula saya paling bergidik dengan ular iya allah janganlah hantar tetamu ini dalam hidup ku sesungguhnya saya mampu sabar dengan manusia pengampu belit tapi tidak mampu sabar dengan belitan ular nan menggelikan
fear,bantu ditelusuri serta penangkapan ratusan terduga teroris puluhan diantaranya ditembak gugur ketika hendak ditangkap
fear,sewaktu mereka dekat dlem kamar saya suruh pacarku bawa tmennya yang bisa berurusan dengan situasi ghaib juga tuh sewaktu dekat dlem kamar yang saya dengar itu cinta teriak ketawa kunti dan mengerang keras begitu itu berlangsung hampir sejaman memetwit
fear,tak disemua tempat kita boleh melaksanakan sholat salah satunya di bangunan yang didirikan untuk kekafiran salah satunya gereja saya berlindung kepada allaah swt dari godaan dedemit yang laknat
fear,kok saya nan dipilih sih cuak memalukan universitas walaupun kampus terdiri dari orang dan tidak sendiri tapi kan ini lawannya mahasiswa seluruh indonesia bercakap-cakap kali bor
fear,ingin sekali icip icip sedikit soal rekan uang tapi masih belum nekat efek ilmunya belum banyak kali iya takut bahkan jatohnya jadi donasi bukan investasi hahaha
fear,ini hanya hal persepsi dalam mendidik dan semoga saya tidak termasuk dalam orangtua nan mendidik dengan memukul anak di depan orang melimpah tidak akan pernah semoga
fear,sayang berat  dong patik tidak ada siap siap nya pas patik dikenalin sebagai keluarga besar dari sisi cewek patik gugup habis padahal patik tadinya kayak yaelah tidak ada yang kenal patik ini tapi pas dia datang mendadak gugup
fear,agak aneh sekali semalam cerutu burhan ketinggalan di dasbor motor terus tidak saya apa apai saya cak menaruh lagi terus kan sahur keluar sama iffa ke motekar eh balik tidak ada rokoknya aneh banget sementara itu las parkir dimotekar juga tidak ada yang dekati motor
fear,hidup banyak sekali persimpangannya bingung harus ke arah mana di satu sisi ingin hidup nan mandiri tapi di sisi lain terpikirkan kalau selamanya saja mau mandiri bisa jadi orang enggak
fear,terlepas dari agama tetap saja tidak hendak operasi plastik banyak zonknya hasilnya kadang tidak rancak dan kelihatan tidak natural begitu soalnya tidak cocok sama bagian wajah yang tidak dioplas jadinya takut menyesal esok jatohnya kecanduan dan ngerombak semua jadi plastic monster dong
fear,setiap masuk dunia baru selalu serba salah takut tidak n kepunyaan teman tapi takut pun kalau n kepunyaan teman takut mengecewakan
fear,harap diperjelas pak ketua supaya masyarakat paham mana maupun segala kriteria gratifikasi lebaran yang dilarang itu dimasyarakatkan kriteria itu
fear,ngeri ya lalulintas pada sana _ untung pada bali belum sudah merasakan yang beginian agaknya
fear,bangun tidur sangat cek handphone dapat peralihan schedule kalau tulat harus tugas terbang ke china langsung melkk hu kok baru ini kita  takut mau tugas terbang
fear,kok ngeri bacanya ibuku juga bilang begitu sih efeknya tuh ke mata beres makin baik enggak tidak
fear,tengah baca thread seram tetiba menampak benda hitam denyut dekat tepi sirah sudah lah dalam thread itu cerita sudah sampai dekat bayang hitam cuak we menjenguk sebelah nasib baik sarung penyangga je bergerak
fear,awalnya ge tidak berkeyakinan sama istilah indigo tapi punya teman dekat indigo selanjutnya selalu tahu kalau saya sudah ada planning apa sendiri itu bikin saya heran kaget selanjutnya agak takut
fear,takut diryah serius sebenarnya saya itu ingin kayak teman saya yang menel sama pacar nya ini itu tapi saya lebih takut akan diryah diryah saya saja pas sendiri begini banyak apalagi kalau punya cak kekasih yang kagak punya ikatan apa
fear,mbak bulan oh mbak bulan datangnya sekarang saja iya tan- tanggal seperti biasanya kalau kamu datang seperti biasanya nanti peluang mendompleng  sholat iednya mbak bul
fear,ya berarti abdi dosa dong masalahnya ibu abdi kalau suruhan gua beli kopi tidak ditanyain kmbaliannya ya sudah abdi inisiatif cuma tabungin
fear,niat sebab mau belanja online tapi begitu tahu ekspedisi lagi overload dan itu pasti akan lama sangat sampainya lebih baik batal dari di tiap hari mega tunggu paketan
fear,oke  takut bakal nikah bakal punya anak takut bilamana saya nikah saya tidak bisa bahagiain pasangan takut bilamana punya anak nanti saya banding bandingkan
fear,francey agak tertegun saat mendengarmu meneriakinya seolah jiwanya melompat seperti seseorang yang sedang menonton taraf jumpscare dalam sebuah film horror wajah francey berubah ia agak ngeri dengan perempuan disebelahnya ini
fear,nah ini dia saya dari awal melihat step juga sudah takjub gelas saja andaikan dicelup ke air panas sama air dingin bergantian bisa selesai bagaimana kulit wajah sudah ngeri duluan jadi saya tidak pernah coba ini
fear,lah masalahnya dia hatinya mengarah-arahi pantat bayi sensitif banget yamana saya berani negur bangunin dia saja saya gaberani terbahak sementara dia seenaknya motong jam tidurku sebenarnya saya masih takut naik mesin karena kemarin saja saya lihat orang nyaris kecelakaan kali didepan motorku
fear,ingatan pagi buta mau belanja online tapi begitu tahu ekspedisi lagi overload dan itu pasti akan lama sangat sampainya bertambah baik batal dari pada tiap hari gegana tunggu paketan
fear,terus baca komen nya cak  ala bilang bagi musik itu haram dan bla bla nah disini saya tahu bagi fanatik kan masuk akal gaboleh tapi bagi sekedar suka begitu bagaimana
fear,tapii entah kenapa akhir akhir ini datang rasa takut banget takut oleh habis lulus ini bisa tidak sih berjuang sendiri kerekau kerja sendiri mulai membenahi diri sendiri dengan ngurangin meminta ini itu ke orangtua
fear,kalau di lihat kebelakang ternyata sudah tahun terkhir kali benar benar berjuang sampai rintik akhir dan sekarang untuk memulai lagi sepertinya masih berat tangan atau memang belum bisa membuka pintu nan lama terkunci atau hanya takut saja yaasudahlah jalani saja hidup ini
fear,ceritanya abdi lagi dengar lagu terus abdi sambungin ke speaker terus ke shufle lagunya suga yang ini nah abdi kaget soalnya awalnya suga macam desah begitu takut orang rumah mikir macam abdi sampai gugup lari ngecilin bagian cak kenapa masih keras suaranya cus abdi matiin deh
fear,sih hukum saja akun alter yang suka flashing her boobs once ini a while beberapa doi  merinding melihat siksaan demi siksaan yang saya alami ahahaha
fear,entah mengapa jadi seram naik krl malam malam akibat riwayat ibu kalau adik iparnya itu pernah naik krl hantu kereta hantu sedemikian itu dari st lenteng agung ke st tebet ya tapi itu tahun sebelum krl ber ac kayaknya
fear,menakutkan juga ini kalau sering mati lampu seperti ini ngeri saja pas lagi ditinggal keluarga ke jogja besok sorangan di rumah terus mati lampu jadi apa saya
fear,ini sudah hampir rampung semester satu kalau enggak salah disini teman teman dekat saya tiada ada satu kendati yang saya kasih tahu saya benar benar mendem itu semua sendiri karena takut bakal kesebar
fear,idm army saya baru keterima di jurusan ilmu lalu teknologi pangan adakah yang ceramah di jurusan itu bela saya tenangin diri soalnya takut dengan masa masa perkuliahan
fear,idm my masa p ya tadi ketemu teman sd yang pas sd ngejar p ya dan kasih catatan tiap minggunya asdfghjkl banget tidak tahu kenapa merasa takut p ya v aduh jaman sd mengerti segala coba v
fear,jujur p ya takut sekali suka ngejalanin ini lagi semakin dekat semakin takut suka menangis saja rasanya tidak tahu kenapa setakut ini kayak bertanya terus p ya bisa tidak iya jalaninnya p ya mampu tidak ya apa p ya mundur saja apa ini jalan yang terbaik untuk p ya
fear,baru kemarin merasakan namanya takut keluar sore pas mau jemput ira sampai bicara sebanding diri sendiri lebih normal ketemu hantu sudah dan dijalan sudah mau menangis saja kenapa bisa setakut itu karena tahu daerah yang dilewatin lagi rawan
fear,oh allah kami hanyalah manusia nan dangkal pemikiran fakir terhadap ilmu sehingga merasa sok tahu ampuni sikap kami arah setiap hajat mu sehingga
fear,jujur iya hamba takut soalnya hamba takut keciduk pas naik turun dari mobil di suatu tempat pakcik hamba driver ojol takutnya beliau codak
fear,dulu pernah stagnasi karena sering dihina oleh orang terdekat suka dibully broken home dan minder serta punya hasrat sexual yang kebangetan tapi tidak bisa nyalurin karena takut dosa kayaknya saja biasa saja tapi serius tidak maujud arah hidup
fear,oldmoneygakngerasain paniknya jika benda ini dibagikan guru pas dikelas sudi tidak kekantin alias ke wc demi jaga benda ini bukan karena malu nilainya tapi karena bergidik ketahuan nama orang tua
fear,askmf pacar saya tidak tahu terdapat masalah apa di khanah sampai tidak mau pulang dia bilang dia lagi keluyuran sama temannya saya khawatir takut dia kenapa kenapa lebih baik saya bersikap bagaimana iya dari tadi saya semata-mata bisa bilang jangan lupa ngabarin iya hati hati kamu
fear,besok suah mulai gawai yaampun dag dig dug takut rumpil bangun suah mulai gawai jam pagi sampai bikin alarm kayak begini takut tidak bisa bangun pt
fear,awalnya ge tidak percaya sama istilah indigo tapi punya teman dekat indigo dengan selalu tahu kalau saya sudah ada planning apa saja itu bikin saya terpukau kaget dengan lumayan takut
fear,apabila ada luka terbuka juga lebih gede tuh peluang menularnya misal luka terbuka karena dicukur nah alat cukurnya kan tidak sudah di murni ekok seram ya deteksidinihepatitis
fear,apabila saya belum punya apa padahal saya ingin bawa cewek saya ke janjang nan lebih lanjut lebih serius jelas saya minder takut tidak bisa memenuhi kebutuhan dia secara materi inilah nan bikin saya takut buat menikah endingnya
